key,name,ramo,unidad,state,lat,lng,advance,monto_total_inversion,ciclo,classification,ejercido
'1109J2V0001,Dragado de Mantenimiento,9,"Administración Portuaria Integral de Puerto Vallarta, S.A. de C.V.",14,0,0,39,38483138,2017,Comunicaciones y Transportes,17461198
'08096330027,Tepejí del Río - Tula,9,Centro SCT Hidalgo,13,20.042426,-99.34076,21.33,475847936,2017,Comunicaciones y Transportes,49171063
'05096400032,Nochixtlan - San Miguel Piedras.,9,Centro SCT Oaxaca,20,17.456313,-97.224928,34.42,398442361,2017,,3274182
'12096310012,Eje Sur Oriente de Celaya,9,Centro SCT Guanajuato,11,20.4962,-100.8112,0,232741273,2017,,0
'12096350022,San José del Tunal - El Salto,9,Centro SCT México,15,19.792264,-99.8437,100,34518614,2016,,0
'12096400014,"E.C. (San Marcos Arteaga - Santo Domingo Tonalá) - San Jorge Nuchita, tramo del km 18+000 al km 34+000",9,Centro SCT Oaxaca,20,17.670417,-98.090883,58.14,85231145,2017,,6835461
'09096400035,"Loma Bonita - E.C. (Tuxtepec - Palomares), Tramo: Km. 11+300 al Km. 35+000",9,Centro SCT Oaxaca,20,17.983972,-95.859038,83.45,110841934,2017,Comunicaciones y Transportes,12922533
'1116B000281,"Programa de Estudios básicos, Proyectos y Diseños Ejecutivos de Presas de almacenamiento y Derivadoras, 2012.",16,Comisión Nacional del Agua,35,0,0,71.09,80002884,2015,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",483442
'12096270002,Villaflores - Francisco Villa.,9,Centro SCT Chiapas,7,16.234641,-93.285292,71.74,34187706,2017,Comunicaciones y Transportes,200001
'1312NEF0003,Proyecto para la seguridad y almacenaje de la documentación técnica normativa de los Laboratorios de Biológicos y Reactivos de México S.A. de C.V.-2014-2017,12,"Laboratorios de Biológicos y Reactivos de México, S.A. de C.V.",9,19.4527115,-99.170669,14.44,7399633,2017,,0
'12096450018,"Calle 6, Tramo México 15- Canal Alto",9,Centro SCT Sinaloa,25,25.741019,-108.776494,94.13,34755426,2016,Comunicaciones y Transportes,8401814
'12096270003,Simojovel - La Pimienta,9,Centro SCT Chiapas,7,17.140464,-92.715383,73.17,38827524,2016,,0
'13093110003,Ampliación Línea 12  Mixcoac - Observatorio.,9,Dirección General de Desarrollo Ferroviario y Multimodal,9,19.3767,-99.1957,0,9097461724,2017,Comunicaciones y Transportes,0
'13132110008,Construcción de Buques Patrulla Costera,13,Dirección General de Construcciones Navales,34,0,0,23.1,3411950596,2017,,282726160
'11096330021,Boulevard Las Torres,9,Centro SCT Hidalgo,13,20.04,-98.7954,88.2,188063732,2017,Comunicaciones y Transportes,35005718
'11096400026,E.C. F. (Sta.Ma. Nativitas Asuncion Nochixtlan)-Santo Domingo Yanhuitlán,9,Centro SCT Oaxaca,20,17.578014,-97.3094,100,48475214,2016,,0
'09096500011,El Diamante-E.C. (Ursulo Galván-Arroyo Grande),9,Centro SCT Veracruz,30,20.056283,-96.691294,100,73451472,2015,Comunicaciones y Transportes,280139
'09096500047,Oluta - Texistepec,9,Centro SCT Veracruz,30,17.926059,-94.889723,79.43,44584549,2016,Comunicaciones y Transportes,9898422
'09096520013,"Periférico Bicentenario, (Libramiento de Guadalupe-Zacatecas)",9,Centro SCT Zacatecas,32,22.7426,-102.4974,100,1015706251,2017,Comunicaciones y Transportes,5297995
'11096490024,Modernización del camino Tenexyecac - Oztotlapango-San Marcos Jilotepec y Ramal a Tenancingo,9,Centro SCT Tlaxcala,29,19.334993,-98.32153,43.59,85012941,2017,Comunicaciones y Transportes,0
'12096350036,Distribuidor Vial Av. Alfredo del Mazo-Av. José López Portillo 1ra. Etapa,9,Centro SCT México,15,19.3136,-99.6391,89.02,775814605,2015,Comunicaciones y Transportes,160759315
'0516B000103,"Construcción de la presa de almacenamiento El Carrizo y zona de riego, municipio de Tamazula de Gordiano, Jal.",16,Comisión Nacional del Agua,14,19.67,-103.09,100,1219493792,2017,,30000
'14071170011,CONSTRUCCIÓN DE INSTALACIONES MILITARES,7,Dirección General de Ingenieros,35,0,0,97,2483368030,2017,Seguridad,705953010
'1216B000092,"Programa de Estudios Básicos complementarios y Proyectos Ejecutivos de Presas de Almacenamiento, Presas Derivadoras y Zonas de Riego, Región Lerma Santiago Pacífico.",16,Comisión Nacional del Agua,35,0,0,7.62,29594148,2016,,0
'09096420010,Ahuacatlán - Santa Águeda.,9,Centro SCT Querétaro,22,21.217735,-99.543125,92.31,129244519,2016,,0
'1109J2Z0005,Nivelación de áreas de patios de depósito de mercancías,9,"Administración Portuaria Integral de Guaymas, S.A. de C.V.",26,27.917712,-110.869599,95.02,106538932,2015,Comunicaciones y Transportes,0
'11096410022,CONSTRUCCION DEL LIBRAMIENTO SERDAN,9,Centro SCT Puebla,21,18.4709,-97.4308,57.6,348112977,2016,Comunicaciones y Transportes,8480924
'11096440002,Alaquines - Nueva Reforma,9,Centro SCT San Luis Potosí,24,22.129528,-99.601253,83.56,65245892,2017,,196223
'10096270009,E.C. (Chicomuselo)-Cárdenas-Ojo de Agua,9,Centro SCT Chiapas,7,15.654611,-92.184314,100,59188294,2016,,0
'12095100003,Ampliación del Puerto de Isla del Carmen en el Estado de Campeche,9,Dirección General de Puertos,4,18.649148,-91.846225,68.4,1264021859,2017,Comunicaciones y Transportes,452638114
'11096330002,Atotonilco-Zacualtipán. Tramo: Atotonilco-Cerro Colorado.,9,Centro SCT Hidalgo,13,20.267964,-98.645151,27.4,944307981,2017,Comunicaciones y Transportes,264994181
'06096340008,Concepción de Buenos Aires - Santa Rosa - Teocuitatlán de Corona.,9,Centro SCT Jalisco,14,19.97858,-103.259094,87.8,118376592,2017,Comunicaciones y Transportes,7849048
'09096320005,Villa de Ayala-Ixcatepec-Arcelia,9,Centro SCT Guerrero,12,18.399078,-100.046294,21.6,100158373,2017,Comunicaciones y Transportes,8990
'06096390007,Ejido San Isidro - Límite de Edo. Tamps.,9,Centro SCT Nuevo León,19,24.887347,-99.442808,85.84,116119033,2017,,0
'11096240006,San Manuel Nuevo Canutillo - E.C. (Nueva Coahuila-El Desengaño),9,Centro SCT Campeche,4,18.1182,-90.6621,60.25,143105024,2017,,38088240
'1316B000113,Programa para la Atención de Emergencias,16,Comisión Nacional del Agua,35,0,0,33.23,5023881535,2017,,62955788
'13116000001,Construcción de cuatro planteles de educación media superior en el estado de Guanajuato.,11,Subsecretaría de Educación Media Superior,11,20.96234,-101.30159,29,586315893,2016,Educación,0
'13096330005,Ojo de Agua Santa Rosa - San Jerónimo,9,Centro SCT Hidalgo,13,20.174142,-98.844967,28.47,69680542,2016,Comunicaciones y Transportes,13773547
'11096500018,Ozuluama-Tampico,9,Centro SCT Veracruz,35,0,0,21.88,1677193624,2017,Comunicaciones y Transportes,13719772
'11096270054,La Mesilla - Reforma Agraria Dos..,9,Centro SCT Chiapas,7,16.174197,-92.283686,40,31223517,2016,,0
'11096270055,Tzajaltetic - Los Ranchos - Corralito.,9,Centro SCT Chiapas,7,16.810067,-92.699253,64,66586831,2016,,0
'11096390009,Prolongación Av. Ignacio Morones Prieto,9,Centro SCT Nuevo León,19,25.6936,-100.2125,50.3,647410443,2017,Comunicaciones y Transportes,47511418
'11096400010,Km.168 Carr. (Tuxtepec - Oaxaca) - San Miguel del Río - Sta. Catarina Ixtepeji - El Cerezal.,9,Centro SCT Oaxaca,20,17.317589,-96.555206,43.63,120746234,2017,Comunicaciones y Transportes,14583188
'08096270001,Ignacio Zaragoza-Ejido Francisco I. Madero.,9,Centro SCT Chiapas,7,14.741052,-92.172128,78.74,69056408,2016,,0
'1109J2Y0011,Dragado de Construcción del Canal Norte y otras áreas de agua del Puerto de Altamira.,9,"Administración Portuaria Integral de Altamira, S.A. de C.V.",28,22.466269,-97.884121,97.34,1188248404,2016,Comunicaciones y Transportes,205377592
'11096400029,Santiago Cuixtla - Santos Reyes Nopala- San Juan Lachao.,9,Centro SCT Oaxaca,20,16.060511,-97.187189,20.58,100620105,2017,,0
'1109J2Z0009,Rehabilitación de muelles,9,"Administración Portuaria Integral de Guaymas, S.A. de C.V.",26,27.922222,-110.867699,99.83,82863612,2015,Comunicaciones y Transportes,0
'1109J2W0006,Construccion de Espuelas FFCC,9,"Administración Portuaria Integral de Topolobampo, S.A. de C.V.",25,25.585769,-109.061131,100,99190743,2014,Comunicaciones y Transportes,4807555
'12096400003,Modernización a nivel de pavimento del camino E.C.(Tlaxiaco-Chalcatongo) - Yosoyua del km 0+000 al km 7+561.,9,Centro SCT Oaxaca,20,17.102376,-97.49846,69.09,41017488,2017,Comunicaciones y Transportes,6668299
'12096400010,E.C. 200 - El Faisán - La Cañada,9,Centro SCT Oaxaca,20,16.145639,-97.720607,100,19650514,2016,,0
'1318T4N0032,Reparación de la planta recuperadora de azufre  No. 2  del Complejo Procesador de Gas Ciudad Pemex,52,Pemex Transformación Industrial,27,0,0,54.61,98639275,2017,Energía,18599867
'1418T4N0005,Rehabilitar los turbocompresores de refrigeración de las fraccionadoras del CPG Área Coatzacoalcos,52,Pemex Transformación Industrial,30,0,0,0,334737793,2017,Energía,0
'16092100002,PROGRAMA DE ESTUDIOS Y PROYECTOS DE CARRETERAS 2017,9,Dirección General de Carreteras,35,0,0,,1549712004,2017,Comunicaciones y Transportes,
'1611A3Q0023,Programa anual de adquisiciones de bienes informáticos no asociados a la obra pública para los Centros e Institutos de Investigación en Humanidades y Ciencias Sociales.,11,Universidad Nacional Autónoma de México,35,0,0,,12228161,2017,Desarrollo económico,
'1427A000038,"Reordenamiento Integral del Puerto Fronterizo Piedras Negras II, Coah.",27,Instituto de Administración y Avalúos de Bienes Nacionales,5,0,0,0,14875916,2017,,0
'1318T4M0061,Seguridad industrial de la refinería de Salamanca,52,Pemex Transformación Industrial,11,0,0,89.79,49586385,2016,,0
'14096410015,Tepeojuma - El Astillero.,9,Centro SCT Puebla,21,18.718032,-98.444174,66.15,30534015,2017,,0
'1351GYN0006,Conservación en unidades de venta del SuperISSSTE.,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,35,0,0,0,113353699,2017,,0
'16022110001,Adquisición de bienes muebles para la operación de la C.G.T.A.P.,2,Coordinación General de Transportes Aéreos Presidenciales,9,0,0,100,11200285,,Seguridad,10841000
'14095110008,Programa de Sistema de Comando y Control,9,Dirección General de Marina Mercante,35,0,0,0,26005279,2017,,0
'1509J3F0001,Dragado de Mantenimiento en el Puerto de Coatzacoalcos 2016.,9,"Administración Portuaria Integral de Coatzacoalcos, S.A. de C.V.",30,0,0,100,71906637,2016,,43208800
'1404EZN0001,EQUIPAMIENTO DEL EDIFICIO DE LABORATORIOS DEL ARCHIVO GENERAL DE LA NACIÓN,4,Archivo General de la Nación,9,0,0,94.83,148514067,2017,,13494932
'1418TOQ0057,MANTENIMIENTO PARA LA CH COLOTLIPA 2014 - 2015,53,Comisión Federal de Electricidad,12,0,0,0,88153573,2017,,0
'1409J3C0005,Habilitación de áreas de almacenamiento y obras complementarias 3ra etapa de Contenedores,9,"Administración Portuaria Integral de Puerto Madero, S.A. de C.V.",7,14.7088,-92.3986,0,50683992,2017,,0
'1516B000110,"Ampliación y Rehabilitación al Centro Regional para Atención de Emergencias, Organismo de Cuenca Frontera Sur, Municipio de Acapetahua, Chiapas.",16,Comisión Nacional del Agua,7,15.297728,-92.6767,0,5328426,2016,,0
'15071100031,ADQUISICIÓN DE VEHÍCULOS SEDAN PARA FUNCIONES ADMINISTRATIVAS 2016 2a. FASE.,7,Dirección General de Administración,35,0,0,0,29542212,2016,,0
'15071200008,"COMPLETAR LA CANTIDAD DE VEHÍCULOS BLINDADOS QUE INDICA LA PLANILLA ORGÁNICA DE LOS 1/er., 2/o., 3/er. Y 4/o. REGIMIENTOS BLINDADOS DE RECONOCIMIENTO",7,Comandancia I Región Militar,35,0,0,0,1795544462,2017,,0
'1512NBV0001,"Mantenimiento de las instalaciones e infraestructura del INCan, 2016",12,Instituto Nacional de Cancerología,9,0,0,53.61,79793185,,,8044988
'1612N000001,Adquisición de calderas para el Hospital Psiquiátrico Fray Bernardino Álvarez. 2017,12,Servicios de Atención Psiquiátrica,9,0,0,0,6903037,2017,,0
'1316B000014,"Sobreelevación de la  presa para control de avenidas San Antonio, localizada en la comunidad del Aguaje, mpio. y Estado de San Luis Potosí.",16,Comisión Nacional del Agua,24,22.10638,-100.93406,0,38967314,2016,,0
'15071100026,INCREMENTO Y ACTUALIZACION DE LA SEGURIDAD PARA LA RED INTRANET DE LA SECRETARÍA DE LA DEFENSA NACIONAL.,7,Dirección General de Administración,35,0,0,0,5207964,2016,,0
'1611B010003,Programa Anual de Adquisiciones de Bienes de Inversión para Informática,11,XE-IPN Canal 11,9,0,0,0,26087624,,,0
'1612NDY0002,"Proyecto de modernización de la red de datos de las tres sedes del Instituto Nacional de Salud Pública, 2016-2018",12,Instituto Nacional de Salud Pública,35,0,0,0,13738011,2017,,0
'1416B000003,Aprovechamiento de las aguas superficiales de la presa Ignacio I. Ramírez para abastecimiento de agua potable.,16,Comisión Nacional del Agua,15,19.461667,-99.775,0,3177279611,,,0
'16178160003,Adquisición de equipo de protección civil,17,Dirección General de Seguridad Institucional,9,0,0,2.72,4927051,,,129853
'16178120008,"Proyecto integral para la remodelación y ampliación del inmueble sede en Morelia Michoacán y subsede en Uruapan, de la Procuraduría General de la República",17,Dirección General de Recursos Materiales y Servicios Generales,16,0,0,4.82,42121592,,Seguridad,1969444
'1627A000003,"OBRAS DE REORDENAMIENTO DEL PUERTO FRONTERIZO SAN LUIS RÍO COLORADO I, SONORA",6,Instituto de Administración y Avalúos de Bienes Nacionales,26,32.485028,-114.782443,0,154443649,2017,,0
'15178120016,Adquisición de data domain,17,Dirección General de Recursos Materiales y Servicios Generales,9,0,0,0,36573203,,Seguridad,0
'15178120010,Proyecto para la adecuación y habilitación de espacios del Centro de Evaluación y Control de Confianza de la Procuraduría General de la República,17,Dirección General de Recursos Materiales y Servicios Generales,9,0,0,100,6459196,,Seguridad,2684524
'1604H000001,Adquisición de vehículo especializado para el estudio de  inestabilidad de laderas,4,Centro Nacional de Prevención de Desastres,9,0,0,100,778989,,Seguridad,753755
'1609JZL0005,Programa de infraestructura para la instalación de detectores de humo 2016,9,Aeropuertos y Servicios Auxiliares,35,0,0,100,6626688,,,5345954
'15071200016,ADECUACIÓN MUSEOGRÁFICA DE LOS MUSEOS DEL EJERCITO Y FUERZA AEREA MEXICANOS PRIMERA FASE.,7,Comandancia I Región Militar,35,0,0,0,10656853,2017,,0
'13071200009,"Adquisición de Armamento para las Unidades, Dependencias e Instalaciones del Ejército y Fuerza Aérea Mexicanos.",7,Comandancia I Región Militar,35,0,0,100,111307843,2016,,2828292
'15167130001,Rehabilitación y Adecuación de la Infraestructura del Centro para la Conservación e Investigación de la Vida Silvestre (CIVS) San Cayetano.,16,Dirección General de Vida Silvestre,15,0,0,100,10656864,,Medio Ambiente,0
'1609KDN0005,Rehabilitación de Pista 05R-23L,9,"Aeropuerto Internacional de la Ciudad de México, S.A. de C.V.",9,0,0,3.7,125010101,2017,,4386462
'1109JZL0030,"CONSTRUCCION Y EQUIPAMIENTO DEL PABELLON AEROESPACIAL, CFE-SCT-ASA",9,Aeropuertos y Servicios Auxiliares,9,19.419444,-99.145556,0,561750087,2016,,0
'1304L000005,"Construcción de torre satelital y  de oficinas de operación en el hangar 5 del Aeropuerto Nacional de Celaya, Guanajuato",4,Policía Federal,11,20.546973,-100.886778,94.59,51654846,2015,,371633
'1616E000001,Adquisición de equipos e instrumentos de laboratorio para el fortalecimiento de inspección industrial de la PROFEPA.,16,Procuraduría Federal de Protección al Ambiente,35,0,0,0,51354851,,,0
'1318TOQ0048,Estudios de preinversión para el CC Occidental II,53,Comisión Federal de Electricidad,24,0,0,44.04,12069805,2015,,0
'15071320005,"EQUIPAMIENTO DE LAS TORRES DE CONTROL DE LAS BASES AÉREAS MILITARES Nos. 6, 11, 17 Y ESTACIÓN AÉREA MILITAR No. 9.",7,Comandancia de la Fuerza Aérea Mexicana,35,0,0,0,86783872,2016,,0
'1647AYB0001,Adquisición de Equipo para FM del SRCI,47,Comisión Nacional para el Desarrollo de los Pueblos Indígenas,35,0,0,100,30994240,,Desarrollo Social,0
'1309J4V0011,CONSTRUCCIÓN DE CINCO AULAS EN LA ESCUELA NÁUTICA MERCANTE EN TAMPICO.,9,Fideicomiso de Formación y Capacitación para el Personal de la Marina Mercante Nacional,28,22.27337085,-97.85179138,0,4574588,,,0
'15071200005,Adquisición de extintores para el año 2016.,7,Comandancia I Región Militar,35,0,0,26.39,5133029,2016,,108267
'14096500009,Puente El Boquerón.,9,Centro SCT Veracruz,30,19.092284,-96.888053,0,15338722,2017,,0
'1516B000013,"Adquisición de 100 estaciones GPS, NetR9 GNSS con Pivot Server Software y Atmosphere App, para la asimilación y visualización de datos de vapor de agua precipitable.",16,Comisión Nacional del Agua,35,0,0,0,53081131,2016,,0
'1516B000096,Adquisición e instalación de 3 Estaciones Meteorológicas Automáticas con sensores de alta resolución y detección de rayos.,16,Comisión Nacional del Agua,35,0,0,0,19048845,2016,,0
'16071320003,ACTIVOS PARA TRIPULACIONES,7,Comandancia de la Fuerza Aérea Mexicana,15,0,0,0,4036407,,,0
'15165120003,"Conservación, mantenimiento, rehabilitación y servicios relacionados de los inmuebles de Oficinas Centrales y Delegaciones Federales.",16,"Dirección General de Recursos Materiales, Inmuebles y Servicios",35,0,0,0,15705848,,Medio Ambiente,0
'1516B000042,Mantenimiento del subsistema de desalojo de aguas pluviales y residuales en la zona oriente del Valle de México.,16,Comisión Nacional del Agua,15,0,0,43.78,53669609,,Medio Ambiente,5801953
'1218T4I0014,Adquisición Equipo Herramienta para Limpieza,52,Pemex Corporativo,9,0,0,49.96,6025081,2015,,0
'1650GYR0075,"Ampliación y remodelación del HGZMF No. 76 XALOSTOC, Estado de México Oriente para la creación de la Unidad de Cuidados Intensivos UCIA.",50,Instituto Mexicano del Seguro Social,15,19.5269839,-99.0822075,0,14030266,2017,,0
'1616RJJ0002,Adquisición de equipo de laboratorio y diverso para el desarrollo de las actividades sustantivas del Instituto.,16,Instituto Nacional de Ecología y Cambio Climático,9,0,0,0,30354239,,Desarrollo económico,3426846
'1612U000004,Sinaloa - Ampliación del Centro de Salud Agua Verde.- Fideicomiso 2016,12,Comisión Nacional de Protección Social en Salud,25,22.8933,-105.973,92,1701715,,,0
'16022100002,"Adquisición de activos de seguridad, de comunicaciones y telecomunicaciones, para la operación de actividades sustantivas del Estado Mayor Presidencial.",2,Estado Mayor Presidencial,9,0,0,50,59539935,,Seguridad,28815000
'1411B000015,"Programa de equipamiento a Unidades Académicas de Nivel Superior del Área de las Ciencias Médico Biológicas: Escuela Nacional de Ciencias Biológicas (ENCB), Escuela Superior de Enfermera y Obstetricia (ESEO) y Escuela Nacional de Medicina y Homeópata (ENMH).",11,Instituto Politécnico Nacional,9,0,0,0,52889345,2017,,0
