key,name,ramo,unidad,state,lat,lng,advance,monto_total_inversion,classification,ciclo,ejercido
1018TOQ0013,MODERNIZACIÓN INTEGRAL DE LAS CUATRO CENTRALES DEL SISTEMA HIDROELÉCTRICO NECAXA.,53,Comisión Federal de Electricidad,21,20.13,-97.59,38.52,823130503,Energía,2016,0
1516B000108,"Mantenimiento y conservación de los drenes Cuxcuchapa, Veladero, Habanero I y Habanero II, ubicados en el Ingenio Cañero de Santa Rosalía en los Municipios de Cárdenas y Huimanguillo, Tabasco.",16,Comisión Nacional del Agua,27,0,0,0,35340767,,2016,0
1509J3E0001,Sistema de control y monitoreo de alarmas y sensores de humo automático,9,"Administración Portuaria Integral de Veracruz, S.A. de C.V.",30,0,0,0,3403950,,,0
1612NCD0001,"Adquisición de Mobiliario y Equipo de Administración, educacional y recreativo y otros Equipos Ismael Cosío Villegas 2016.",12,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,9,0,0,0,5466567,Salud,,0
1318T4M0053,Adquisición de vehiculos operativos de la SAR,52,Pemex Logística,35,0,0,92,43302750,Energía,2017,0
9071170013,CONSTRUCCIÓN DE POZOS PROFUNDOS Y/O OBTENCIÓN DE AGUA POTABLE.,7,Dirección General de Ingenieros,35,0,0,32,50852950,Seguridad,2017,281532
9071100002,CONSTRUCCIÓN Y PUESTA EN OPERACIÓN DE 10 VIVEROS FORESTALES MILITARES Y MEJORAR LA INFRAESTRUCTURA DE OPERACIÓN DE 15 VIVEROS FORESTALES MILITARES,7,Dirección General de Administración,35,0,0,100,164409768,Seguridad,2017,777584
1450GYR0023,Estudios de Preinversión para el desarrollo de dieciséis proyectos de Infraestructura Médica.,50,Instituto Mexicano del Seguro Social,35,0,0,0,142920652,,2017,0
8096410018,San Pedro Cuayuca- Puente Marquez.,9,Centro SCT Puebla,21,18.458398,-98.201935,4.9,124567081,Comunicaciones y Transportes,2017,0
1611A3Q0033,"Construcción de la Escuela Nacional de Estudios Superiores, Unidad Juriquilla, Querétaro.",11,Universidad Nacional Autónoma de México,22,20.705324,-100.450994,0,600000000,,,0
15133110003,Adquisición de vehículos tipo ambulancias,13,Dirección General de Recursos Humanos,9,0,0,0,16895970,Salud,2016,0
13132110009,Construcción de Buques de Investigación para Levantamientos Hidrográficos,13,Dirección General de Construcciones Navales,34,0,0,0,405895269,,2017,0
1404K000003,DICTAMENES ESTRUCTURALES A INMUEBLES DE LA CIUDAD DE MEXICO,4,Instituto Nacional de Migración,9,19.436972,-99.211375,0,4266288,,2017,0
1018TOQ0011,"MODERNIZACIÓN INTEGRAL DE LAS CENTRALES DEL SISTEMA HIDROELÉCTRICO TOLUCA; ALAMEDA, TEMASCALTEPEC, SAN SIMÓN Y CAÑADA.",53,Comisión Federal de Electricidad,35,0,0,0.25,212624470,Energía,2016,0
1409J2V0001,Ampliación de la banda de atraque de los muelles 2 y 3,9,"Administración Portuaria Integral de Puerto Vallarta, S.A. de C.V.",14,20.6536272,-105.2432299,0,38655462,Comunicaciones y Transportes,2017,0
13096380024,Reforma Agraria-El Corte.,9,Centro SCT Nayarit,18,21.662122,-105.196255,98.75,32673663,Comunicaciones y Transportes,2015,327294
8096500027,"Tierra Blanca-Paso Real - Álamo, del Km. 0+000 al Km. 26+500.",9,Centro SCT Veracruz,30,20.87573,-97.461351,0,107475366,,2016,0
1018T4M0033,Construcción de una Subestación Eléctrica de 115000 / 34.5 KV en Nuevo Teapa,52,Pemex Logística,30,0,0,16.78,65480314,Energía,2017,0
1216B000089,"Construcción del Laboratorio de Calidad del Agua del Organismo de Cuenca Pacífico Sur, en Oaxaca de Juárez, Oaxaca.",16,Comisión Nacional del Agua,20,16,-96,0,11187206,Medio Ambiente,2017,0
15178120009,Programa de mantenimiento mayor al inmueble ubicado en la Colonia Roma y en resguardo de la Procuraduría General de la República.,17,Dirección General de Recursos Materiales y Servicios Generales,9,0,0,100,8574734,Seguridad,,1532081
16132110004,"Adquisición de sistemas de Aproximación y Anaveaje, para siete Buques de Vigilancia Oceánica",13,Dirección General de Construcciones Navales,26,0,0,0,106588000,,,0
12071120003,MODERNIZACION E INCREMENTO DE LA CAPACIDAD INSTALADA DE LA FABRICA DE PLASTICOS,7,Dirección General de Industria Militar,9,0,0,100,14786483,Educación,2016,0
1516B000068,Modernización de la operación y de los componentes del sistema hidrológico del Valle de México,16,Comisión Nacional del Agua,35,0,0,0,47737820,,2017,0
14132120009,Desarrollo del Sistema de Mando y Control de la Armada de México,13,Dirección General de Investigación y Desarrollo,34,0,0,0,31361642,,2017,0
1516F000001,"Adquisición de equipo de monitoreo, instrumental médico y de laboratorio, maquinaria y herramientas para la CONANP 2016.",16,Comisión Nacional de Áreas Naturales Protegidas,35,0,0,0,5754434,,2017,0
10096320014,Ayutla - Colotlipa.,9,Centro SCT Guerrero,12,17.044188,-99.102485,25.93,880234713,Comunicaciones y Transportes,2017,201438207
1612N000001,Adquisición de calderas para el Hospital Psiquiátrico Fray Bernardino Álvarez. 2016,12,Servicios de Atención Psiquiátrica,9,0,0,0,5568000,,,0
16071110001,"SUSTITUCIÓN DE ANTENAS LOG PERIODIC PARA OPERACIÓN CON EQUIPOS DE RADIO FALCON III, INSTALADAS EN EL EDIFICIO DE LA SRÍA. DEF. NAL. Y EN EL CE.COM. S.D.N.",7,Jefatura del Estado Mayor de la Defensa Nacional,35,0,0,0,34617967,,2017,0
14096410017,Modernización y Ampliación del camino rural: San Martín Teteles  La Magdalena Tlatlauquitepec.,9,Centro SCT Puebla,21,18.845152,-98.100322,0,86749150,,2017,0
14096320002,Modernizacion De E.C. (Tlapa Marquelia)-Capulín Chocolate.,9,Centro SCT Guerrero,12,16.676863,-98.793203,0,22184698,,2015,0
15096500001,Barra de Palmas - El Ciervo.,9,Centro SCT Veracruz,30,20.157674,-96.730622,0,88502700,,2016,0
16062000002,Programa de adquisición de mobiliario y equipo de administración para la habilitación de oficinas de la Subsecretaría de Hacienda y Crédito Público 2016.,6,Subsecretaría de Hacienda y Crédito Público,9,0,0,0,2013728,Desarrollo económico,,0
14096460006,Agua Prieta  Bavispe.,9,Centro SCT Sonora,26,31.304325,-109.517033,24.5,443693967,Comunicaciones y Transportes,2017,0
1427A000024,"Reordenamiento Integral del Puerto Fronterizo Naco, Son.",27,Instituto de Administración y Avalúos de Bienes Nacionales,26,0,0,0,2666431,,2017,0
14096500010,San Cristobal - Donato Guerra,9,Centro SCT Veracruz,30,18.832142,-97.126419,100,15465294,Comunicaciones y Transportes,2016,0
1516B000112,"Entubamiento del Canal Principal Don Roque, con tubería de PEAD Corrugada de 60 de diámetro del km 0+000 al 3+750, de la Unidad de Riego Porfirio Díaz, Municipio de Chietla, Puebla.",16,Comisión Nacional del Agua,21,18.484,-98.6309,0,35713025,,2017,0
1516B000114,Rehabilitación y Modernización de Distritos de Riego en la Cuenca Pacífico Norte.,16,Comisión Nacional del Agua,35,0,0,24.17,70126270,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",,17622026
1516B000103,"Revestimiento del canal principal de la Unidad de Riego San Juan Epatlán, Puebla",16,Comisión Nacional del Agua,21,18.6476,-98.3766,0,9584171,,2017,0
1318T4I0003,"Construcción del Consultorio Periférico de Altamira, Tamaulipas",52,Pemex Corporativo,28,0,0,0,6301862,Energía,2016,0
1404L000008,Construcción de Academia Regional Zona Sureste de la Policía Federal.,4,Policía Federal,7,0,0,0,43729453,Seguridad,2015,0
1218TOQ0074,MANTENIMIENTO A UNIDADES TERMOELECTRICAS DE GENERACIÓN TURBOJET ÁREA CENTRAL  2013 - 2015,53,Comisión Federal de Electricidad,35,0,0,1.5,628950865,Energía,2016,0
15071320008,"EQUIPAMIENTO DE PRUEBA, DIAGNOSTICO, HERRAMIENTA Y ACCESORIOS PARA 4 (CUATRO) INSTALACIONES LOGÍSTICAS JURISDICCIONADAS LA R.A.C. PARA MANTENIMIENTO DE 3er. Y 4/o. NIVEL DE MANTO. ELNCO.",7,Comandancia de la Fuerza Aérea Mexicana,35,0,0,0,99209874,,2016,0
1450GYR0053,"Construcción de la Unidad de Medicina Familiar (U.M.F.) Nueva en el Municipio de Zapopan localidad de Tesistán, Jalisco.",50,Instituto Mexicano del Seguro Social,14,20.7855722,-103.482839,94,134939916,Salud,2016,11654747
0818T4O0047,Sostenimiento de la capacidad de producción de los servicios auxiliares III en C.P. Cangrejera,52,Pemex Etileno,30,0,0,28.91,1156519349,Energía,2017,16991812
1450GYR0103,Adquisición de Equipo Eléctrico y Casa de Máquinas para establecimientos Médicos y de Apoyo 2015.,50,Instituto Mexicano del Seguro Social,35,0,0,98,416987683,Salud,2015,143659709
15071100024,ADQUISICIÓN DE CAMIONES DE MÁS DE 6.5 TONS.,7,Dirección General de Administración,35,0,0,0,686576346,Seguridad,2016,0
1650GYR0096,"Adquisición de Bancas para Sala de Espera de la Unidad de Medicina Familiar No. 19, en Apodaca, Nuevo León.",50,Instituto Mexicano del Seguro Social,19,0,0,0,205868,Salud,,0
8.36E+16,"Construcción, amueblado y equipado del Cuartel para la Policía Federal y Custodios en el Centro Federal de Readaptación Social No. 1 Altilpano.",4,Prevención y Readaptación Social,15,19.421363,-99.750024,80.97,605266141,Seguridad,2015,0
15312000001,Adquisición de Mobiliario y Equipo,31,Tribunales Unitarios Agrarios,35,0,0,0,4846200,,2016,0
16132160001,Remodelación y mantenimiento de instalaciones de la SEMAR,13,Dirección General de Servicios,9,0,0,8.31,141589031,Seguridad,,22792670
15022100003,Adquisición de equipos y aparatos de comunicaciones y telecomunicaciones para la operación del Estado Mayor Presidencial.,2,Estado Mayor Presidencial,9,0,0,10,19805545,Seguridad,2016,1194568
13071130008,Sustitución de maquinaria para el proceso de tejido de la tela RipStop para la confección del uniforme de campaña.,7,Dirección General de Fábricas de Vestuario y Equipo,9,0,0,100,106657203,Seguridad,2016,12500000
1550GYR0018,"Demolición de los edificios 1, 2 y 3 del Hospital General de Zona No. 26.",50,Instituto Mexicano del Seguro Social,9,0,0,10,7496375,Salud,2016,0
1516F000003,Adquisición de parque vehicular para oficinas  Centrales y Regionales de la CONANP 2016.,16,Comisión Nacional de Áreas Naturales Protegidas,35,0,0,0,6085920,,2017,0
1018T4M0013,Estudio de preinversión Terminal de Almacenamiento y Reparto Región Centro,52,Pemex Logística,9,0,0,22.15,112935728,Energía,2016,0
1609KDN0002,Adquisición de Equipo GPS Topográfico,9,"Aeropuerto Internacional de la Ciudad de México, S.A. de C.V.",9,0,0,0,220000,,,0
1612NCZ0001,"Sustitución de Camas, cunas y camillas para la atención médica hospitalaria en el Instituto Nacional de Pediatría 2017",12,Instituto Nacional de Pediatría,9,0,0,0,44017014,,2017,0
14095110008,Programa de Sistema de Comando y Control,9,Dirección General de Marina Mercante,35,0,0,0,25171076,,2017,0
1427A000022,"Reordenamiento Integral del Puerto Fronterizo El Berrendo, Chih.",27,Instituto de Administración y Avalúos de Bienes Nacionales,8,0,0,0,2666431,,2017,0
15096440005,La Fortaleza - Santa Elena.,9,Centro SCT San Luis Potosí,24,21.969144,-98.796811,0,42684633,,2016,0
14096370007,Tlayecac - E.C. (Ocuituco - Temoac).,9,Centro SCT Morelos,17,18.761585,-98.883308,0,52475343,,2016,0
15178120021,Adquisición de un elevador para la Delegación Estatal en Baja California,17,Dirección General de Recursos Materiales y Servicios Generales,2,0,0,0,1609140,,,0
1520VSS0014,Programa de Inversión de Adquisición de Mobiliario y Equipo de  Oficina 2016,20,"Diconsa, S.A. de C.V.",9,0,0,0,9280000,,,0
1418T4O0032,Rehabilitación y reacondicionamiento de las instalaciones del laboratorio de control químico del CPQ Cosoleacaque,52,Pemex Fertilizantes,30,0,0,0,19872564,,2017,0
15071120002,MODERNIZACIÓN DE LOS PROCESOS DE FABRICACION DE MUNICIONES DE MEDIANOS Y GRANDES CALIBRES EN LA FABRICA DE ORGANIZACION Y CARGA DE PROYECTILES,7,Dirección General de Industria Militar,35,0,0,0,54309403,Seguridad,2017,0
14095100002,Construcción de infraestructura portuaria pesquera en la laguna de Mar Muerto,9,Dirección General de Puertos,7,16.050686,-93.871282,0,16909685,Comunicaciones y Transportes,2016,0
1650GYR0036,"Ampliación y remodelación del Hospital General de Zona No. 47 Vicente Guerrero, Sur del Distrito Federal, para la creación de la Unidad de Cuidados Intensivos de Adultos (UCIA).",50,Instituto Mexicano del Seguro Social,9,19.3576,-99.0533,0,13016874,,2017,0
1427A000002,"Elaboración de Planes Integrales de Reordenamiento de los Puertos Fronterizos Mexicali I, Tecate I y II, Baja California; Nogales I y II, Sonora; Cd. Acuña, Coahuila; y Nuevo Laredo I y II, Tamaulipas.",27,Instituto de Administración y Avalúos de Bienes Nacionales,35,0,0,47.1,14199887,Gobierno,2016,0
1216B000060,"Monterrey VI, Acueducto Tampaón-Cerro Prieto",16,Comisión Nacional del Agua,35,0,0,0,19500368474,Desarrollo Social,,0
1318T4I0023,Mobiliario para el comedor ejecutivo,52,Pemex Corporativo,9,0,0,9.94,1106960,Energía,2015,0
13071130001,CONVERSIÓN DEL SISTEMA DE COMBUSTIÓN DIESEL POR GAS L.P. PARA LA OPERACIÓN DE 9 (NUEVE) CALDERAS DE LA D.G.FA.V.E.,7,Dirección General de Fábricas de Vestuario y Equipo,9,0,0,0,9065863,,2016,0
1616B000029,"Rectificación del tramo a cielo abierto del Emisor Poniente, del portal de salida del Emisor a la estructura hidráulica Santo Tomás",16,Comisión Nacional del Agua,15,19.3624,-99.1125,0,2009195339,,2017,0
15071100012,"Adquisición para dotar de equipos y sistemas de comunicación del 62/o., 90/o., 98/o., 99/o., 100/o., 103/o. Y 104/o Batallones de Infantería 2017",7,Dirección General de Administración,35,0,0,0,37121090,,2017,0
15071200013,Adquisición de Lavanderia para el Hospital Central Militar.,7,Comandancia I Región Militar,9,0,0,0,33006143,,2016,0
14096360030,La Piña (Agua - Caliente) - La Labor,9,Centro SCT Michoacán,16,18.532305,-103.453242,0,28594796,,2016,0
15071120003,Equipamiento y modernización de Equipos para incrementar la Seguridad en la Dirección General de Industria Militar.,7,Dirección General de Industria Militar,35,0,0,0,1046460,,2017,0
1451GYN0005,Rehabilitación de velatorios y construcción de cubos de elevadores en inmuebles de prestaciones sociales.,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,9,19.29562,-99.17941,88.59,15028000,Desarrollo Social,,0
14132120006,Adquisición de equipo para monitoreo del nivel del mar.,13,Dirección General de Investigación y Desarrollo,35,0,0,0,21991580,,2016,0
1411B000011,PROGRAMA DE ACTUALIZACIÓN Y FORTALECIMIENTO AL NIVEL MEDIO SUPERIOR EN LAS AREAS DE FORMACIÓN PROFESIONAL EN LABORATORISTA QUÍMICO,11,Instituto Politécnico Nacional,9,0,0,0,38462679,,2017,0
1208B000003,"Adquisición  de Mobiliario y Equipo de Laboratorio, de Administración y Otros Equipos Especializados para Oficinas de Inspección de Sanidad Agropecuaria (OISAs) y Puntos de Verificación e Inspección Federal (PVIFs) para Apoyo en las Actividades de Inspección y Vigilancia Fitozoosanitaria",8,"Servicio Nacional de Sanidad, Inocuidad y Calidad Agroalimentaria",9,0,0,6.9,6065589,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",2014,417157
1551GYN0006,Equipamiento administrativo en áreas sustantivas del ISSSTE.,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,35,0,0,0,10703742,,,0
1318T4I0004,"Construcción del edificio para laboratorio de salud, medicina preventiva y medicina del trabajo de la Clinica Tlaquepaque, Jalisco.",52,Pemex Corporativo,14,0,0,0,1890559,Energía,2016,0
1512NBV0001,"Mantenimiento de las instalaciones e infraestructura del INCan, 2016",12,Instituto Nacional de Cancerología,9,0,0,0,77233562,,,0
1418T4O0033,Estudio para la rehabilitación y modernización de las subestaciones eléctricas en el Complejo Petroquímico Cosoleacaque,52,Pemex Fertilizantes,30,0,0,0,13865436,,2017,0
16178120004,Adquisición de nuevas tecnologías de aplicación forense,17,Dirección General de Recursos Materiales y Servicios Generales,35,0,0,0,55532385,,,0
15071200016,ADECUACIÓN MUSEOGRÁFICA DE 5 (CINCO) MUSEOS DEL EJÉRCITO Y FUERZA AÉREA MEXICANOS PRIMERA FASE.,7,Comandancia I Región Militar,35,0,0,0,10315000,,2016,0
15132120006,Adquisición de sistemas de enlace de datos tácticos para aeronaves de la Armada de México.,13,Dirección General de Investigación y Desarrollo,30,0,0,0,311273125,,2017,0
1118T4M0043,"Diseño, construcción y equipamiento de las Unidades de Apoyo Técnico (UAT) Zona Centro",52,Pemex Logística,22,0,0,15.85,448109779,Energía,2017,0
1418T4M0022,Estudio de factibilidad de revamp de la planta coquizadora de la Refinería de Cadereyta para aumento de la capacidad de proceso.,52,Pemex Transformación Industrial,19,0,0,0.3,82950391,Energía,2017,0
15178120006,Adquisición de equipo de seguridad y de protección civil para las instalaciones de la Procuraduría General de la República,17,Dirección General de Recursos Materiales y Servicios Generales,35,0,0,0,4930000,,2016,0
1308B000001,Adquisición de mobiliario e instrumental equipo médico y de laboratorio para el BSL3 de la CPA,8,"Servicio Nacional de Sanidad, Inocuidad y Calidad Agroalimentaria",9,0,0,12.02,5351252,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",2014,5214701
15096320004,Primera etapa de la carretera Tlalchapa a San Jacinto-Otlatepec.,9,Centro SCT Guerrero,12,18.417426,-100.478623,0,66407970,,2017,0
16096310009,Ampliación del Paso Superior Vehicular en el km 41+680 de la Carretera Federal 45D,9,Centro SCT Guanajuato,11,20.554522,-100.789381,0,40000000,Comunicaciones y Transportes,,0
1527A000006,Adquisición de mobiliario,27,Instituto de Administración y Avalúos de Bienes Nacionales,9,0,0,1.5,5020000,Gobierno,2016,78657
1550GYR0032,"Ampliación y remodelación de la Unidad de Cuidados Intensivos de Adultos (UCIA) del HGZ 11 Jalapa, Veracruz Norte",50,Instituto Mexicano del Seguro Social,30,19.521332,-96.920947,0,2302590,Salud,2016,0
15096210004,PSV Avenida Aguascalientes Calvillo.,9,Centro SCT Aguascalientes,1,21.869804,-102.318423,0,89592051,,2016,0
